entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,auth_success,session_duration,command_sequence,device_fingerprint,label
user_0062,user,2024-01-01 13:20:00,213.57.14.146,DE-BER,/api/v1/reports,certificate,True,33.87,[],"{""os"": ""CentOS 7"", ""mac"": ""59:42:c2:75:b5:24"", ""proto"": ""MQTT""}",normal
user_0079,user,2024-01-01 13:24:00,120.126.221.57,IN-MUM,/api/v1/payments,token,True,24.64,[],"{""os"": ""Windows 11"", ""mac"": ""b4:de:8c:1d:26:cf"", ""proto"": ""SSH""}",normal
user_0075,user,2024-01-01 13:25:00,216.51.50.0,BR-SAO,/admin/config,password,True,6.13,"[""grep"", ""ls"", ""curl"", ""sed""]","{""os"": ""CentOS 7"", ""mac"": ""5f:2b:b8:22:0a:c7"", ""proto"": ""MQTT""}",normal
user_0036,user,2024-01-01 13:28:00,193.213.189.61,UK-LDN,/api/v1/orders,password,True,16.28,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""01:d1:e6:f0:95:10"", ""proto"": ""TLS1.2""}",normal
user_0023,user,2024-01-01 13:29:00,161.93.58.56,AU-SYD,/api/v1/payments,password,True,17.22,[],"{""os"": ""macOS 14"", ""mac"": ""f8:7a:8c:e1:27:92"", ""proto"": ""TLS1.2""}",normal
svc_0094,service_account,2024-01-01 13:30:00,147.73.145.19,UK-LDN,/admin/users,token,True,1.75,"[""curl"", ""ls"", ""cat"", ""awk""]","{""os"": ""macOS 14"", ""mac"": ""fd:f0:92:04:37:dc"", ""proto"": ""TLS1.3""}",normal
user_0031,user,2024-01-01 13:32:00,146.185.93.1,IN-MUM,/api/v1/users,password,True,16.25,[],"{""os"": ""CentOS 7"", ""mac"": ""fa:7b:f3:fb:e5:08"", ""proto"": ""TLS1.3""}",normal
user_0010,user,2024-01-01 13:32:00,153.0.102.255,UK-LDN,/api/v1/reports,password,True,14.98,[],"{""os"": ""Windows 11"", ""mac"": ""e2:32:19:07:2f:79"", ""proto"": ""TLS1.2""}",normal
user_0006,user,2024-01-01 13:36:00,10.144.18.163,US-TX,/api/v1/logs,certificate,True,6.55,[],"{""os"": ""Windows 11"", ""mac"": ""a5:fa:09:39:b9:9d"", ""proto"": ""TLS1.2""}",normal
user_0028,user,2024-01-01 13:44:00,196.37.203.160,AU-SYD,/api/v1/logs,token,True,8.69,[],"{""os"": ""Windows 11"", ""mac"": ""0d:9f:c0:cb:65:26"", ""proto"": ""TLS1.2""}",normal
dev_0112,edge_device,2024-01-01 13:46:00,203.137.162.213,BR-SAO,/admin/users,certificate,True,3.16,"[""cat"", ""sed"", ""ls"", ""grep""]","{""os"": ""macOS 14"", ""mac"": ""bc:71:70:44:f4:4e"", ""proto"": ""TLS1.3""}",normal
user_0051,user,2024-01-01 13:49:00,205.156.71.29,AU-SYD,/api/v1/payments,password,True,19.09,[],"{""os"": ""macOS 14"", ""mac"": ""fc:3b:31:78:45:c6"", ""proto"": ""MQTT""}",normal
user_0048,user,2024-01-01 13:53:00,201.134.64.96,SG-SGP,/api/v1/inventory,token,True,16.66,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""b4:70:61:80:46:31"", ""proto"": ""TLS1.3""}",normal
user_0034,user,2024-01-01 13:53:00,119.140.138.11,AU-SYD,/api/v1/logs,password,True,31.13,[],"{""os"": ""Windows 11"", ""mac"": ""81:f4:3a:21:cd:fb"", ""proto"": ""TLS1.3""}",normal
user_0043,user,2024-01-01 13:54:00,203.15.145.13,JP-TYO,/api/v1/orders,token,True,22.69,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""d2:16:a2:f2:c3:c5"", ""proto"": ""TLS1.2""}",normal
user_0050,user,2024-01-01 13:56:00,22.44.14.67,SG-SGP,/api/v1/users,token,True,26.09,[],"{""os"": ""macOS 14"", ""mac"": ""c3:be:37:77:f1:0c"", ""proto"": ""SSH""}",normal
user_0079,user,2024-01-01 13:58:00,86.211.253.213,IN-MUM,/api/v1/orders,token,True,19.97,[],"{""os"": ""Windows 11"", ""mac"": ""b4:de:8c:1d:26:cf"", ""proto"": ""SSH""}",normal
svc_0086,service_account,2024-01-01 13:58:00,172.21.119.240,US-CA,/admin/users,token,True,5.77,"[""ls"", ""curl"", ""grep"", ""sed""]","{""os"": ""Windows 11"", ""mac"": ""e6:ee:b0:41:5d:42"", ""proto"": ""TLS1.3""}",normal
user_0017,user,2024-01-01 13:59:00,207.238.3.233,SG-SGP,/api/v1/logs,password,True,4.38,[],"{""os"": ""CentOS 7"", ""mac"": ""71:66:eb:b3:9c:74"", ""proto"": ""TLS1.2""}",normal
user_0004,user,2024-01-01 14:00:00,26.130.135.31,AU-SYD,/admin/config,certificate,True,35.66,"[""grep"", ""sed"", ""ls""]","{""os"": ""macOS 14"", ""mac"": ""db:cc:b9:70:46:fc"", ""proto"": ""TLS1.3""}",normal
user_0009,user,2024-01-01 14:02:00,223.93.219.1,BR-SAO,/api/v1/inventory,password,True,7.41,[],"{""os"": ""Windows 11"", ""mac"": ""dc:b5:d8:d2:ef:1b"", ""proto"": ""TLS1.3""}",normal
user_0041,user,2024-01-01 14:05:00,188.190.225.166,AU-SYD,/api/v1/payments,password,True,27.55,[],"{""os"": ""CentOS 7"", ""mac"": ""2f:73:3a:ec:3c:4e"", ""proto"": ""MQTT""}",normal
user_0076,user,2024-01-01 14:05:00,192.168.137.121,US-NY,/api/v1/inventory,certificate,True,33.34,[],"{""os"": ""macOS 14"", ""mac"": ""44:16:b4:ad:59:ed"", ""proto"": ""MQTT""}",normal
svc_0087,service_account,2024-01-01 14:06:00,172.24.24.209,US-NY,/api/v1/analytics,token,True,10.89,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""9b:54:52:a5:73:b1"", ""proto"": ""TLS1.3""}",normal
user_0008,user,2024-01-01 14:07:00,92.62.113.218,UK-LDN,/api/v1/orders,certificate,True,6.65,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""03:24:1e:75:22:10"", ""proto"": ""SSH""}",normal
user_0011,user,2024-01-01 14:07:00,192.168.38.204,US-TX,/admin/users,certificate,True,7.08,"[""ls"", ""sed"", ""curl""]","{""os"": ""CentOS 7"", ""mac"": ""4f:61:97:6f:1d:1f"", ""proto"": ""SSH""}",normal
user_0038,user,2024-01-01 14:09:00,4.197.1.200,SG-SGP,/api/v1/reports,certificate,True,28.61,[],"{""os"": ""macOS 14"", ""mac"": ""80:0d:2e:75:0a:89"", ""proto"": ""TLS1.3""}",normal
dev_0098,edge_device,2024-01-01 14:13:00,191.116.251.49,JP-TYO,/admin/config,certificate,True,3.2,"[""sed"", ""awk""]","{""os"": ""CentOS 7"", ""mac"": ""99:f3:08:bc:a9:38"", ""proto"": ""TLS1.3""}",normal
user_0043,user,2024-01-01 14:14:00,105.34.32.55,IN-MUM,/api/v1/reports,token,True,18.87,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""d2:16:a2:f2:c3:c5"", ""proto"": ""TLS1.2""}",normal
svc_0080,service_account,2024-01-01 14:22:00,10.24.209.121,US-TX,/api/v1/payments,token,True,4.71,[],"{""os"": ""CentOS 7"", ""mac"": ""11:40:22:78:bb:b9"", ""proto"": ""TLS1.3""}",normal
user_0016,user,2024-01-01 14:23:00,140.112.224.192,SG-SGP,/api/v1/inventory,password,True,25.5,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""34:b5:d0:4f:79:53"", ""proto"": ""TLS1.2""}",normal
user_0063,user,2024-01-01 14:29:00,83.40.205.157,AU-SYD,/api/v1/reports,password,True,49.15,[],"{""os"": ""CentOS 7"", ""mac"": ""0a:a6:57:eb:b9:2d"", ""proto"": ""MQTT""}",normal
user_0023,user,2024-01-01 14:30:00,141.238.234.207,AU-SYD,/api/v1/payments,password,True,15.92,[],"{""os"": ""macOS 14"", ""mac"": ""f8:7a:8c:e1:27:92"", ""proto"": ""TLS1.2""}",normal
dev_0114,edge_device,2024-01-01 14:34:00,89.190.103.77,BR-SAO,/admin/config,certificate,True,5.37,"[""ls"", ""curl"", ""sed""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""54:a7:e2:3b:69:fa"", ""proto"": ""MQTT""}",normal
user_0010,user,2024-01-01 14:42:00,132.233.19.226,UK-LDN,/api/v1/payments,password,True,21.41,[],"{""os"": ""Windows 11"", ""mac"": ""e2:32:19:07:2f:79"", ""proto"": ""TLS1.2""}",normal
user_0011,user,2024-01-01 14:44:00,172.23.33.169,US-TX,/admin/users,certificate,True,5.51,"[""awk"", ""sed"", ""curl"", ""cat""]","{""os"": ""CentOS 7"", ""mac"": ""4f:61:97:6f:1d:1f"", ""proto"": ""SSH""}",normal
user_0002,user,2024-01-01 14:51:00,10.78.223.158,US-CA,/api/v1/orders,password,True,30.7,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""94:28:77:33:c2:8e"", ""proto"": ""MQTT""}",normal
user_0047,user,2024-01-01 14:55:00,129.68.200.255,DE-BER,/api/v1/payments,token,True,27.42,[],"{""os"": ""macOS 14"", ""mac"": ""65:c4:f7:36:79:c3"", ""proto"": ""SSH""}",normal
user_0034,user,2024-01-01 14:58:00,27.151.255.252,AU-SYD,/api/v1/payments,password,True,27.31,[],"{""os"": ""Windows 11"", ""mac"": ""81:f4:3a:21:cd:fb"", ""proto"": ""TLS1.3""}",normal
user_0079,user,2024-01-01 14:58:00,198.77.126.47,IN-MUM,/api/v1/payments,token,True,16.07,[],"{""os"": ""Windows 11"", ""mac"": ""b4:de:8c:1d:26:cf"", ""proto"": ""SSH""}",normal
dev_0116,edge_device,2024-01-01 14:59:00,10.13.235.201,US-NY,/admin/config,certificate,True,0.82,"[""grep"", ""ls"", ""curl""]","{""os"": ""Windows 11"", ""mac"": ""17:d8:b0:20:1e:23"", ""proto"": ""TLS1.3""}",normal
dev_0101,edge_device,2024-01-01 14:59:00,10.156.255.49,US-NY,/admin/config,certificate,True,3.85,"[""curl"", ""ls"", ""grep""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""a6:f4:c0:a0:58:eb"", ""proto"": ""TLS1.3""}",normal
user_0050,user,2024-01-01 15:02:00,11.226.213.2,SG-SGP,/api/v1/users,token,True,37.85,[],"{""os"": ""macOS 14"", ""mac"": ""c3:be:37:77:f1:0c"", ""proto"": ""SSH""}",normal
user_0073,user,2024-01-01 15:03:00,192.168.33.212,US-NY,/api/v1/orders,password,True,31.41,[],"{""os"": ""macOS 14"", ""mac"": ""4a:46:13:92:f1:47"", ""proto"": ""MQTT""}",normal
user_0002,user,2024-01-01 15:03:00,114.186.121.0,BR-SAO,/admin/config,password,True,32.25,"[""cat"", ""grep"", ""ls"", ""sed""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""94:28:77:33:c2:8e"", ""proto"": ""MQTT""}",normal
dev_0106,edge_device,2024-01-01 15:04:00,206.55.23.194,BR-SAO,/api/v1/reports,certificate,True,4.03,[],"{""os"": ""CentOS 7"", ""mac"": ""f4:66:93:a4:92:1e"", ""proto"": ""MQTT""}",normal
user_0017,user,2024-01-01 15:06:00,213.131.248.151,UK-LDN,/api/v1/inventory,password,True,5.84,[],"{""os"": ""CentOS 7"", ""mac"": ""71:66:eb:b3:9c:74"", ""proto"": ""TLS1.2""}",normal
user_0000,user,2024-01-01 15:06:00,172.20.239.113,US-NY,/api/v1/payments,certificate,True,22.28,[],"{""os"": ""Windows 11"", ""mac"": ""d8:10:0f:2f:6f:77"", ""proto"": ""TLS1.3""}",normal
user_0027,user,2024-01-01 15:08:00,33.70.178.217,DE-BER,/api/v1/payments,password,True,10.7,[],"{""os"": ""Windows 11"", ""mac"": ""14:0f:7e:66:0a:4e"", ""proto"": ""TLS1.2""}",normal
user_0063,user,2024-01-01 15:12:00,198.80.251.58,AU-SYD,/api/v1/inventory,password,True,23.6,[],"{""os"": ""CentOS 7"", ""mac"": ""0a:a6:57:eb:b9:2d"", ""proto"": ""MQTT""}",normal
user_0018,user,2024-01-01 15:16:00,151.195.23.51,DE-BER,/admin/users,certificate,True,17.4,"[""cat"", ""grep"", ""ls""]","{""os"": ""macOS 14"", ""mac"": ""13:37:de:b0:a0:df"", ""proto"": ""TLS1.3""}",normal
user_0075,user,2024-01-01 15:19:00,86.53.241.222,BR-SAO,/admin/config,password,True,7.2,"[""ls"", ""grep"", ""cat""]","{""os"": ""CentOS 7"", ""mac"": ""5f:2b:b8:22:0a:c7"", ""proto"": ""MQTT""}",normal
user_0047,user,2024-01-01 15:21:00,213.199.43.119,DE-BER,/api/v1/payments,token,True,35.66,[],"{""os"": ""macOS 14"", ""mac"": ""65:c4:f7:36:79:c3"", ""proto"": ""SSH""}",normal
user_0028,user,2024-01-01 15:24:00,15.135.12.169,AU-SYD,/api/v1/inventory,token,True,6.66,[],"{""os"": ""Windows 11"", ""mac"": ""0d:9f:c0:cb:65:26"", ""proto"": ""TLS1.2""}",normal
user_0027,user,2024-01-01 15:25:00,185.84.105.0,DE-BER,/admin/config,password,True,8.56,"[""curl"", ""grep"", ""cat"", ""ls""]","{""os"": ""Windows 11"", ""mac"": ""14:0f:7e:66:0a:4e"", ""proto"": ""TLS1.2""}",normal
user_0040,user,2024-01-01 15:28:00,164.17.152.193,AU-SYD,/admin/users,password,True,16.36,"[""awk"", ""sed""]","{""os"": ""CentOS 7"", ""mac"": ""d3:1b:60:b9:ff:e2"", ""proto"": ""TLS1.3""}",normal
user_0070,user,2024-01-01 15:29:00,223.109.176.205,DE-BER,/admin/users,certificate,True,15.41,"[""grep"", ""sed"", ""awk""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""c0:4e:53:5c:54:e0"", ""proto"": ""TLS1.3""}",normal
user_0036,user,2024-01-01 15:31:00,200.7.1.220,UK-LDN,/api/v1/orders,password,True,14.06,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""01:d1:e6:f0:95:10"", ""proto"": ""TLS1.2""}",normal
user_0076,user,2024-01-01 15:36:00,192.168.68.74,US-NY,/admin/users,certificate,True,23.54,"[""awk"", ""grep"", ""ls"", ""sed""]","{""os"": ""macOS 14"", ""mac"": ""44:16:b4:ad:59:ed"", ""proto"": ""MQTT""}",normal
user_0003,user,2024-01-01 15:36:00,56.114.190.90,IN-MUM,/api/v1/orders,token,True,17.93,[],"{""os"": ""macOS 14"", ""mac"": ""70:a6:1c:75:10:a1"", ""proto"": ""MQTT""}",normal
dev_0103,edge_device,2024-01-01 15:42:00,83.206.222.137,BR-SAO,/api/v1/users,certificate,True,2.54,[],"{""os"": ""CentOS 7"", ""mac"": ""ca:b0:4a:94:15:93"", ""proto"": ""MQTT""}",normal
user_0050,user,2024-01-01 15:45:00,87.41.39.199,SG-SGP,/api/v1/logs,token,True,34.33,[],"{""os"": ""macOS 14"", ""mac"": ""c3:be:37:77:f1:0c"", ""proto"": ""SSH""}",normal
user_0051,user,2024-01-01 15:51:00,174.43.19.25,AU-SYD,/api/v1/users,password,True,11.77,[],"{""os"": ""macOS 14"", ""mac"": ""fc:3b:31:78:45:c6"", ""proto"": ""MQTT""}",normal
user_0014,user,2024-01-01 15:52:00,64.19.201.232,JP-TYO,/api/v1/users,password,True,16.78,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""8b:90:6b:af:68:87"", ""proto"": ""MQTT""}",normal
dev_0096,edge_device,2024-01-01 15:54:00,161.47.124.241,DE-BER,/api/v1/orders,certificate,True,2.76,[],"{""os"": ""Windows 11"", ""mac"": ""c9:bf:ad:bb:49:65"", ""proto"": ""TLS1.3""}",normal
user_0075,user,2024-01-01 15:57:00,138.110.162.196,BR-SAO,/admin/config,password,True,5.68,"[""curl"", ""awk""]","{""os"": ""CentOS 7"", ""mac"": ""5f:2b:b8:22:0a:c7"", ""proto"": ""MQTT""}",normal
dev_0096,edge_device,2024-01-01 16:00:00,201.153.175.147,DE-BER,/api/v1/orders,certificate,True,2.71,[],"{""os"": ""Windows 11"", ""mac"": ""c9:bf:ad:bb:49:65"", ""proto"": ""TLS1.3""}",normal
user_0000,user,2024-01-01 16:01:00,172.24.250.137,US-NY,/admin/users,certificate,True,17.62,"[""sed"", ""curl""]","{""os"": ""Windows 11"", ""mac"": ""d8:10:0f:2f:6f:77"", ""proto"": ""TLS1.3""}",normal
svc_0083,service_account,2024-01-01 16:04:00,223.137.99.31,AU-SYD,/api/v1/orders,token,True,8.34,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""25:e7:58:e3:2c:a3"", ""proto"": ""TLS1.3""}",normal
user_0070,user,2024-01-01 16:09:00,204.252.246.193,DE-BER,/admin/users,certificate,True,15.24,"[""awk"", ""sed""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""c0:4e:53:5c:54:e0"", ""proto"": ""TLS1.3""}",normal
user_0007,user,2024-01-01 16:09:00,192.168.46.88,US-CA,/admin/users,certificate,True,21.44,"[""grep"", ""curl"", ""cat""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""87:d8:6c:66:9f:cc"", ""proto"": ""SSH""}",normal
user_0053,user,2024-01-01 16:09:00,213.128.170.146,UK-LDN,/api/v1/reports,password,True,38.55,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""6e:77:a8:4b:01:8d"", ""proto"": ""TLS1.2""}",normal
dev_0101,edge_device,2024-01-01 16:11:00,10.84.81.242,US-NY,/admin/config,certificate,True,3.0,"[""cat"", ""curl"", ""sed"", ""awk""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""a6:f4:c0:a0:58:eb"", ""proto"": ""TLS1.3""}",normal
user_0027,user,2024-01-01 16:12:00,219.60.180.19,DE-BER,/api/v1/payments,password,True,12.49,[],"{""os"": ""Windows 11"", ""mac"": ""14:0f:7e:66:0a:4e"", ""proto"": ""TLS1.2""}",normal
user_0038,user,2024-01-01 16:13:00,49.9.98.39,SG-SGP,/api/v1/reports,certificate,True,31.46,[],"{""os"": ""macOS 14"", ""mac"": ""80:0d:2e:75:0a:89"", ""proto"": ""TLS1.3""}",normal
user_0060,user,2024-01-01 16:21:00,172.26.155.17,US-CA,/api/v1/logs,certificate,True,23.33,[],"{""os"": ""macOS 14"", ""mac"": ""2b:1a:4f:50:19:29"", ""proto"": ""SSH""}",normal
user_0074,user,2024-01-01 16:27:00,192.168.94.186,US-NY,/api/v1/payments,password,True,32.03,[],"{""os"": ""macOS 14"", ""mac"": ""3e:18:7a:d6:ea:20"", ""proto"": ""TLS1.3""}",normal
user_0025,user,2024-01-01 16:28:00,40.121.235.184,AU-SYD,/api/v1/inventory,token,True,19.07,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""8b:df:f8:0e:c7:ac"", ""proto"": ""MQTT""}",normal
dev_0105,edge_device,2024-01-01 16:29:00,209.33.169.235,BR-SAO,/admin/users,certificate,True,0.65,"[""awk"", ""sed"", ""curl"", ""ls""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""1a:33:d3:a9:f1:33"", ""proto"": ""MQTT""}",normal
dev_0096,edge_device,2024-01-01 16:33:00,110.229.16.44,DE-BER,/api/v1/orders,certificate,True,3.18,[],"{""os"": ""Windows 11"", ""mac"": ""c9:bf:ad:bb:49:65"", ""proto"": ""TLS1.3""}",normal
user_0018,user,2024-01-01 16:33:00,10.84.200.169,US-CA,/admin/users,certificate,True,15.05,"[""sed"", ""grep"", ""curl"", ""ls""]","{""os"": ""macOS 14"", ""mac"": ""13:37:de:b0:a0:df"", ""proto"": ""TLS1.3""}",normal
user_0005,user,2024-01-01 16:38:00,10.180.153.116,US-TX,/api/v1/inventory,certificate,True,13.37,[],"{""os"": ""CentOS 7"", ""mac"": ""80:05:3a:88:ae:39"", ""proto"": ""SSH""}",normal
user_0074,user,2024-01-01 16:40:00,172.23.100.251,US-NY,/api/v1/inventory,password,False,33.46,[],"{""os"": ""macOS 14"", ""mac"": ""3e:18:7a:d6:ea:20"", ""proto"": ""TLS1.3""}",normal
user_0035,user,2024-01-01 16:42:00,192.168.125.70,US-TX,/admin/config,certificate,True,23.46,"[""awk"", ""grep"", ""cat""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""c2:e6:e2:98:db:9c"", ""proto"": ""TLS1.3""}",normal
user_0024,user,2024-01-01 16:45:00,172.27.138.2,US-TX,/api/v1/reports,token,True,37.71,[],"{""os"": ""macOS 14"", ""mac"": ""ee:d4:1f:69:d7:c7"", ""proto"": ""TLS1.3""}",normal
user_0041,user,2024-01-01 16:46:00,209.95.213.134,AU-SYD,/api/v1/logs,password,True,29.59,[],"{""os"": ""CentOS 7"", ""mac"": ""2f:73:3a:ec:3c:4e"", ""proto"": ""MQTT""}",normal
user_0020,user,2024-01-01 16:47:00,112.26.131.63,SG-SGP,/admin/config,token,True,40.65,"[""grep"", ""cat"", ""sed""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""dc:a4:ee:e2:e2:6d"", ""proto"": ""MQTT""}",normal
user_0025,user,2024-01-01 16:47:00,37.231.40.188,AU-SYD,/admin/users,token,True,27.16,"[""awk"", ""grep""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""8b:df:f8:0e:c7:ac"", ""proto"": ""MQTT""}",normal
user_0004,user,2024-01-01 16:48:00,126.147.131.22,UK-LDN,/api/v1/orders,certificate,True,26.04,[],"{""os"": ""macOS 14"", ""mac"": ""db:cc:b9:70:46:fc"", ""proto"": ""TLS1.3""}",normal
dev_0101,edge_device,2024-01-01 16:51:00,192.168.110.129,US-NY,/admin/config,certificate,True,2.8,"[""grep"", ""ls"", ""awk""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""a6:f4:c0:a0:58:eb"", ""proto"": ""TLS1.3""}",normal
user_0069,user,2024-01-01 16:55:00,174.36.85.19,BR-SAO,/api/v1/inventory,token,True,14.06,[],"{""os"": ""Windows 11"", ""mac"": ""b9:9e:5c:6d:ae:f8"", ""proto"": ""TLS1.2""}",normal
user_0006,user,2024-01-01 16:57:00,149.95.127.142,BR-SAO,/api/v1/payments,certificate,True,7.05,[],"{""os"": ""Windows 11"", ""mac"": ""a5:fa:09:39:b9:9d"", ""proto"": ""TLS1.2""}",normal
user_0029,user,2024-01-01 16:59:00,202.112.2.137,JP-TYO,/api/v1/payments,token,True,33.96,[],"{""os"": ""CentOS 7"", ""mac"": ""36:dd:b9:eb:4e:de"", ""proto"": ""TLS1.2""}",normal
user_0022,user,2024-01-01 17:10:00,134.228.77.119,SG-SGP,/api/v1/inventory,password,True,20.79,[],"{""os"": ""Windows 11"", ""mac"": ""d9:70:5a:ed:19:7f"", ""proto"": ""TLS1.3""}",normal
svc_0087,service_account,2024-01-01 17:13:00,10.81.117.12,US-NY,/api/v1/analytics,token,True,6.87,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""9b:54:52:a5:73:b1"", ""proto"": ""TLS1.3""}",normal
user_0055,user,2024-01-01 17:15:00,2.30.13.179,BR-SAO,/admin/users,certificate,True,21.2,"[""ls"", ""sed"", ""curl"", ""grep""]","{""os"": ""macOS 14"", ""mac"": ""ea:0f:1f:f5:cd:da"", ""proto"": ""TLS1.3""}",normal
user_0043,user,2024-01-01 17:16:00,81.47.54.231,JP-TYO,/admin/users,token,True,15.65,"[""grep"", ""curl"", ""awk""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""d2:16:a2:f2:c3:c5"", ""proto"": ""TLS1.2""}",normal
dev_0114,edge_device,2024-01-01 17:18:00,198.105.213.29,BR-SAO,/admin/config,certificate,True,4.96,"[""cat"", ""curl"", ""sed""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""54:a7:e2:3b:69:fa"", ""proto"": ""MQTT""}",normal
user_0020,user,2024-01-01 17:27:00,200.58.65.172,SG-SGP,/api/v1/inventory,token,True,38.7,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""dc:a4:ee:e2:e2:6d"", ""proto"": ""MQTT""}",normal
user_0049,user,2024-01-01 17:28:00,172.23.78.223,US-TX,/api/v1/orders,certificate,True,39.68,[],"{""os"": ""macOS 14"", ""mac"": ""54:83:f6:97:ad:3a"", ""proto"": ""MQTT""}",normal
user_0063,user,2024-01-01 17:29:00,222.2.246.75,AU-SYD,/admin/users,password,True,29.09,"[""sed"", ""awk""]","{""os"": ""CentOS 7"", ""mac"": ""0a:a6:57:eb:b9:2d"", ""proto"": ""MQTT""}",normal
user_0014,user,2024-01-01 17:29:00,138.159.243.37,BR-SAO,/api/v1/users,password,True,13.74,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""8b:90:6b:af:68:87"", ""proto"": ""MQTT""}",normal
user_0028,user,2024-01-01 17:34:00,209.195.35.81,AU-SYD,/api/v1/inventory,token,True,12.08,[],"{""os"": ""Windows 11"", ""mac"": ""0d:9f:c0:cb:65:26"", ""proto"": ""TLS1.2""}",normal
user_0025,user,2024-01-01 17:34:00,199.190.211.156,AU-SYD,/admin/config,token,True,36.46,"[""cat"", ""grep"", ""sed""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""8b:df:f8:0e:c7:ac"", ""proto"": ""MQTT""}",normal
svc_0083,service_account,2024-01-01 17:41:00,207.228.134.242,AU-SYD,/api/v1/orders,token,True,6.17,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""25:e7:58:e3:2c:a3"", ""proto"": ""TLS1.3""}",normal
dev_0117,edge_device,2024-01-01 17:43:00,160.115.98.35,SG-SGP,/api/v1/orders,certificate,True,4.67,[],"{""os"": ""CentOS 7"", ""mac"": ""bf:c3:e5:c1:c0:29"", ""proto"": ""MQTT""}",normal
user_0062,user,2024-01-01 17:47:00,173.60.32.190,DE-BER,/api/v1/users,certificate,True,42.61,[],"{""os"": ""CentOS 7"", ""mac"": ""59:42:c2:75:b5:24"", ""proto"": ""MQTT""}",normal
user_0051,user,2024-01-01 17:49:00,170.207.33.26,AU-SYD,/api/v1/payments,password,True,17.33,[],"{""os"": ""macOS 14"", ""mac"": ""fc:3b:31:78:45:c6"", ""proto"": ""MQTT""}",normal
user_0004,user,2024-01-01 17:51:00,107.105.115.239,UK-LDN,/api/v1/orders,certificate,True,40.06,[],"{""os"": ""macOS 14"", ""mac"": ""db:cc:b9:70:46:fc"", ""proto"": ""TLS1.3""}",normal
user_0020,user,2024-01-01 17:51:00,213.134.158.225,SG-SGP,/api/v1/users,token,True,26.17,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""dc:a4:ee:e2:e2:6d"", ""proto"": ""MQTT""}",normal
user_0013,user,2024-01-01 17:55:00,86.63.172.207,DE-BER,/api/v1/logs,token,True,17.08,[],"{""os"": ""Windows 11"", ""mac"": ""25:6d:87:43:b2:23"", ""proto"": ""TLS1.2""}",normal
user_0000,user,2024-01-01 17:56:00,10.112.218.72,US-NY,/admin/users,certificate,True,23.7,"[""sed"", ""grep"", ""curl""]","{""os"": ""Windows 11"", ""mac"": ""d8:10:0f:2f:6f:77"", ""proto"": ""TLS1.3""}",normal
user_0025,user,2024-01-01 18:00:00,45.194.249.153,AU-SYD,/api/v1/orders,token,True,24.61,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""8b:df:f8:0e:c7:ac"", ""proto"": ""MQTT""}",normal
user_0025,user,2024-01-01 18:05:00,19.145.188.174,AU-SYD,/api/v1/orders,token,True,34.73,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""8b:df:f8:0e:c7:ac"", ""proto"": ""MQTT""}",normal
user_0058,user,2024-01-01 18:15:00,223.19.238.159,BR-SAO,/api/v1/reports,certificate,True,9.86,[],"{""os"": ""Windows 11"", ""mac"": ""93:9f:b4:35:6c:4f"", ""proto"": ""MQTT""}",normal
user_0062,user,2024-01-01 18:18:00,85.27.202.230,DE-BER,/api/v1/users,certificate,True,40.08,[],"{""os"": ""CentOS 7"", ""mac"": ""59:42:c2:75:b5:24"", ""proto"": ""MQTT""}",normal
